patrol_id,date_id,date,zone_id,ranger_id,hours_patrolled,sightings_count,risk_score
5199,538,2024-06-21,8,38,3,0,0.21
5200,729,2024-12-29,2,21,8,0,0.63
5201,154,2023-06-03,9,26,8,1,0.64
5202,92,2023-04-02,16,3,4,4,0.31
5203,338,2023-12-04,15,38,4,4,0.56
5204,450,2024-03-25,14,17,3,3,0.87
5205,810,2025-03-20,20,39,8,0,0.53
5206,787,2025-02-25,4,6,8,1,0.35
5207,273,2023-09-30,4,21,3,3,0.35
5208,588,2024-08-10,11,40,8,2,0.76
5209,177,2023-06-26,18,13,5,3,0.49
5210,831,2025-04-10,5,9,6,5,0.31
5211,643,2024-10-04,2,5,3,2,0.6
5212,1073,2025-12-08,15,7,8,2,0.79
5213,567,2024-07-20,11,38,5,3,0.68
5214,666,2024-10-27,17,38,7,0,0.17
5215,868,2025-05-17,16,31,3,3,0.37
5216,1070,2025-12-05,15,4,6,3,0.75
5217,302,2023-10-29,3,13,7,5,0.43
5218,868,2025-05-17,20,15,7,0,0.9
5219,912,2025-06-30,15,40,7,0,0.37
5220,408,2024-02-12,19,13,7,5,0.83
5221,822,2025-04-01,13,26,4,0,0.47
5222,561,2024-07-14,16,19,6,0,0.85
5223,464,2024-04-08,12,1,5,5,0.44
5224,144,2023-05-24,17,13,3,0,0.47
5225,442,2024-03-17,16,25,5,5,0.53
5226,487,2024-05-01,9,20,4,0,0.13
5227,860,2025-05-09,6,23,7,3,0.17
5228,148,2023-05-28,19,24,8,5,0.78
5229,1095,2025-12-30,13,39,3,1,0.31
5230,811,2025-03-21,8,40,6,1,0.6
5231,666,2024-10-27,12,30,3,1,0.31
5232,90,2023-03-31,9,34,3,3,0.38
5233,199,2023-07-18,4,10,5,0,0.58
5234,538,2024-06-21,13,1,8,2,0.37
5235,301,2023-10-28,2,12,7,0,0.68
5236,724,2024-12-24,3,29,6,4,0.51
5237,963,2025-08-20,5,11,3,0,0.71
5238,68,2023-03-09,18,17,4,5,0.27
5239,459,2024-04-03,14,20,4,5,0.62
5240,398,2024-02-02,2,38,8,1,0.35
5241,620,2024-09-11,15,6,7,0,0.38
5242,730,2024-12-30,8,20,8,0,0.25
5243,556,2024-07-09,16,10,3,5,0.2
5244,781,2025-02-19,3,10,7,4,0.81
5245,894,2025-06-12,20,31,3,2,0.86
5246,610,2024-09-01,20,26,6,2,0.41
5247,748,2025-01-17,5,17,4,1,0.71
5248,282,2023-10-09,4,14,8,5,0.74
5249,661,2024-10-22,12,5,5,2,0.21
5250,924,2025-07-12,19,3,8,1,0.85
5251,996,2025-09-22,15,20,7,3,0.75
5252,746,2025-01-15,13,15,6,4,0.73
5253,87,2023-03-28,5,3,4,0,0.84
5254,791,2025-03-01,12,3,6,4,0.38
5255,304,2023-10-31,19,23,8,2,0.81
5256,130,2023-05-10,2,9,8,5,0.9
5257,596,2024-08-18,7,11,5,0,0.29
5258,558,2024-07-11,5,13,3,4,0.2
5259,899,2025-06-17,20,8,3,4,0.19
5260,78,2023-03-19,11,22,6,5,0.4
5261,784,2025-02-22,18,38,6,5,0.75
5262,674,2024-11-04,18,27,7,1,0.7
5263,238,2023-08-26,7,26,6,5,0.26
5264,278,2023-10-05,10,23,3,5,0.53
5265,1042,2025-11-07,20,39,8,5,0.39
5266,524,2024-06-07,14,31,6,3,0.77
5267,180,2023-06-29,20,29,4,4,0.74
5268,123,2023-05-03,20,1,4,5,0.75
5269,1075,2025-12-10,11,10,3,0,0.52
5270,1095,2025-12-30,2,4,6,3,0.75
5271,480,2024-04-24,13,31,8,3,0.69
5272,1043,2025-11-08,13,4,6,5,0.52
5273,84,2023-03-25,9,29,6,0,0.72
5274,565,2024-07-18,17,9,4,3,0.4
5275,619,2024-09-10,15,15,3,2,0.72
5276,357,2023-12-23,16,3,7,3,0.6
5277,816,2025-03-26,10,15,8,1,0.79
5278,647,2024-10-08,20,11,4,3,0.81
5279,443,2024-03-18,12,6,3,4,0.41
5280,1093,2025-12-28,5,7,3,5,0.33
5281,523,2024-06-06,20,4,7,3,0.32
5282,143,2023-05-23,17,21,5,1,0.36
5283,192,2023-07-11,10,1,7,1,0.14
5284,378,2024-01-13,6,23,7,5,0.84
5285,581,2024-08-03,20,13,3,3,0.2
5286,535,2024-06-18,6,28,5,2,0.8
5287,1033,2025-10-29,12,29,5,3,0.49
5288,93,2023-04-03,19,18,6,0,0.82
5289,529,2024-06-12,2,23,7,1,0.85
5290,405,2024-02-09,13,28,7,3,0.76
5291,840,2025-04-19,20,9,5,2,0.43
5292,889,2025-06-07,11,6,5,2,0.43
5293,422,2024-02-26,15,16,8,2,0.87
5294,472,2024-04-16,13,37,5,4,0.37
5295,893,2025-06-11,3,1,3,4,0.43
5296,547,2024-06-30,14,22,3,4,0.33
5297,631,2024-09-22,8,23,3,5,0.51
5298,1038,2025-11-03,9,21,8,0,0.59
5299,778,2025-02-16,15,31,7,0,0.63
5300,364,2023-12-30,18,38,8,5,0.23
5301,119,2023-04-29,8,28,8,3,0.38
5302,546,2024-06-29,11,27,5,4,0.9
5303,522,2024-06-05,5,39,3,4,0.16
5304,634,2024-09-25,15,13,6,0,0.4
5305,963,2025-08-20,15,32,5,2,0.27
5306,958,2025-08-15,7,7,8,2,0.33
5307,883,2025-06-01,18,33,5,5,0.47
5308,780,2025-02-18,12,13,8,5,0.89
5309,871,2025-05-20,12,32,5,5,0.75
5310,516,2024-05-30,4,7,3,1,0.29
5311,938,2025-07-26,11,12,4,5,0.21
5312,866,2025-05-15,6,40,6,3,0.58
5313,106,2023-04-16,10,15,6,3,0.8
5314,214,2023-08-02,15,21,4,4,0.26
5315,850,2025-04-29,1,12,6,0,0.26
5316,197,2023-07-16,17,13,3,3,0.65
5317,19,2023-01-19,3,40,5,2,0.34
5318,642,2024-10-03,11,39,4,0,0.13
5319,1036,2025-11-01,18,2,5,4,0.34
5320,330,2023-11-26,10,29,8,5,0.27
5321,866,2025-05-15,9,29,6,4,0.36
5322,774,2025-02-12,7,36,7,3,0.75
5323,392,2024-01-27,11,38,6,3,0.64
5324,637,2024-09-28,8,7,6,5,0.32
5325,307,2023-11-03,2,30,4,1,0.43
5326,895,2025-06-13,5,23,5,5,0.27
5327,652,2024-10-13,9,28,4,5,0.54
5328,841,2025-04-20,1,23,3,3,0.28
5329,1026,2025-10-22,17,36,5,3,0.84
5330,520,2024-06-03,10,29,3,2,0.32
5331,636,2024-09-27,8,4,3,2,0.67
5332,740,2025-01-09,18,20,4,0,0.42
5333,469,2024-04-13,10,5,6,3,0.81
5334,212,2023-07-31,9,11,8,3,0.35
5335,1032,2025-10-28,4,2,7,4,0.11
5336,804,2025-03-14,2,24,8,2,0.18
5337,477,2024-04-21,19,33,6,4,0.15
5338,874,2025-05-23,10,22,6,3,0.35
5339,460,2024-04-04,17,6,5,2,0.64
5340,253,2023-09-10,3,24,4,3,0.51
5341,752,2025-01-21,19,29,5,1,0.3
5342,981,2025-09-07,19,32,7,5,0.9
5343,854,2025-05-03,19,30,4,4,0.15
5344,236,2023-08-24,19,3,8,2,0.6
5345,478,2024-04-22,15,25,8,2,0.74
5346,679,2024-11-09,18,28,8,3,0.87
5347,1044,2025-11-09,17,15,6,3,0.38
5348,216,2023-08-04,10,17,3,0,0.56
5349,855,2025-05-04,14,2,6,0,0.3
5350,135,2023-05-15,19,27,6,4,0.13
5351,905,2025-06-23,18,36,4,2,0.51
5352,410,2024-02-14,11,14,6,3,0.57
5353,86,2023-03-27,11,32,7,4,0.32
5354,556,2024-07-09,12,12,6,2,0.29
5355,378,2024-01-13,8,23,3,3,0.32
5356,1075,2025-12-10,16,16,4,0,0.52
5357,242,2023-08-30,8,2,8,2,0.64
5358,920,2025-07-08,14,7,7,3,0.68
5359,266,2023-09-23,18,21,8,4,0.32
5360,712,2024-12-12,4,31,4,4,0.79
5361,70,2023-03-11,17,23,3,1,0.49
5362,57,2023-02-26,13,25,5,2,0.54
5363,39,2023-02-08,5,35,7,4,0.28
5364,801,2025-03-11,3,35,3,2,0.41
5365,1042,2025-11-07,9,7,8,4,0.14
5366,732,2025-01-01,20,5,5,2,0.56
5367,825,2025-04-04,18,32,8,2,0.7
5368,756,2025-01-25,20,5,3,2,0.53
5369,352,2023-12-18,19,25,5,1,0.36
5370,283,2023-10-10,19,31,5,0,0.77
5371,110,2023-04-20,16,20,4,5,0.15
5372,1017,2025-10-13,1,22,6,2,0.3
5373,544,2024-06-27,5,38,6,0,0.14
5374,25,2023-01-25,15,13,3,5,0.41
5375,843,2025-04-22,12,39,5,0,0.3
5376,791,2025-03-01,1,2,6,0,0.65
5377,738,2025-01-07,14,22,3,4,0.16
5378,57,2023-02-26,18,9,3,3,0.13
5379,180,2023-06-29,18,2,7,5,0.54
5380,232,2023-08-20,6,32,4,0,0.7
5381,343,2023-12-09,1,8,4,2,0.47
5382,477,2024-04-21,17,16,8,3,0.33
5383,576,2024-07-29,18,33,5,4,0.5
5384,455,2024-03-30,15,11,6,1,0.37
5385,289,2023-10-16,12,32,5,0,0.34
5386,258,2023-09-15,13,8,6,0,0.46
5387,530,2024-06-13,20,32,6,4,0.59
5388,687,2024-11-17,2,21,6,2,0.56
5389,929,2025-07-17,4,25,8,5,0.19
5390,229,2023-08-17,3,20,6,5,0.27
5391,596,2024-08-18,19,1,6,5,0.11
5392,435,2024-03-10,8,21,7,2,0.45
5393,882,2025-05-31,12,7,7,3,0.72
5394,1021,2025-10-17,12,25,6,3,0.43
5395,402,2024-02-06,10,9,8,2,0.9
5396,622,2024-09-13,1,22,3,1,0.7
5397,88,2023-03-29,5,2,3,2,0.4
5398,584,2024-08-06,20,19,4,1,0.88
5399,309,2023-11-05,11,6,6,4,0.61
5400,906,2025-06-24,9,5,3,5,0.84
5401,343,2023-12-09,14,10,4,1,0.17
5402,436,2024-03-11,3,1,3,5,0.55
5403,177,2023-06-26,5,26,4,4,0.83
5404,139,2023-05-19,9,26,5,5,0.62
5405,194,2023-07-13,18,18,3,5,0.89
5406,943,2025-07-31,6,21,6,0,0.9
5407,525,2024-06-08,7,12,6,2,0.73
5408,1066,2025-12-01,16,38,7,3,0.32
5409,915,2025-07-03,8,14,5,0,0.78
5410,210,2023-07-29,10,32,5,3,0.66
5411,741,2025-01-10,5,39,3,1,0.19
5412,862,2025-05-11,11,35,4,2,0.41
5413,954,2025-08-11,13,17,8,2,0.8
5414,833,2025-04-12,20,10,7,2,0.67
5415,140,2023-05-20,2,35,5,0,0.44
5416,792,2025-03-02,14,16,5,4,0.59
5417,546,2024-06-29,9,6,8,1,0.85
5418,1017,2025-10-13,10,4,6,0,0.58
5419,57,2023-02-26,10,9,8,0,0.28
5420,112,2023-04-22,10,29,6,4,0.64
5421,5,2023-01-05,19,7,4,3,0.31
5422,1037,2025-11-02,11,16,3,3,0.6
5423,90,2023-03-31,11,6,4,2,0.62
5424,616,2024-09-07,3,3,3,0,0.39
5425,891,2025-06-09,19,14,7,4,0.69
5426,698,2024-11-28,1,14,8,4,0.33
5427,898,2025-06-16,12,9,5,3,0.11
5428,971,2025-08-28,15,36,4,4,0.38
5429,668,2024-10-29,14,23,3,3,0.79
5430,594,2024-08-16,3,15,8,3,0.56
5431,589,2024-08-11,20,7,7,5,0.78
5432,485,2024-04-29,13,20,4,0,0.2
5433,982,2025-09-08,18,19,5,5,0.25
5434,972,2025-08-29,16,6,7,1,0.23
5435,639,2024-09-30,6,39,6,5,0.73
5436,997,2025-09-23,10,1,5,2,0.59
5437,282,2023-10-09,17,7,6,1,0.37
5438,986,2025-09-12,17,35,7,4,0.72
5439,16,2023-01-16,8,25,7,5,0.45
5440,936,2025-07-24,4,38,6,1,0.59
5441,254,2023-09-11,15,23,3,1,0.78
5442,329,2023-11-25,1,25,8,3,0.44
5443,544,2024-06-27,7,38,7,0,0.7
5444,783,2025-02-21,10,11,4,4,0.55
5445,997,2025-09-23,7,34,8,2,0.83
5446,845,2025-04-24,1,31,4,3,0.46
5447,366,2024-01-01,17,38,7,2,0.34
5448,655,2024-10-16,12,12,8,0,0.32
5449,760,2025-01-29,17,9,6,1,0.25
5450,639,2024-09-30,15,13,6,5,0.39
5451,1064,2025-11-29,16,20,5,1,0.45
5452,924,2025-07-12,14,21,6,0,0.21
5453,416,2024-02-20,3,22,3,4,0.69
5454,255,2023-09-12,19,1,3,3,0.85
5455,710,2024-12-10,12,40,4,1,0.43
5456,577,2024-07-30,19,17,7,5,0.84
5457,900,2025-06-18,18,4,4,0,0.44
5458,11,2023-01-11,14,6,7,3,0.28
5459,26,2023-01-26,20,19,4,3,0.79
5460,957,2025-08-14,9,30,7,0,0.82
5461,421,2024-02-25,3,23,7,1,0.61
5462,496,2024-05-10,12,32,4,4,0.84
5463,237,2023-08-25,20,29,5,1,0.38
5464,1009,2025-10-05,17,8,3,1,0.35
5465,219,2023-08-07,5,21,6,1,0.78
5466,461,2024-04-05,8,17,3,5,0.32
5467,663,2024-10-24,19,17,6,1,0.79
5468,635,2024-09-26,4,21,7,5,0.29
5469,990,2025-09-16,15,15,8,5,0.66
5470,189,2023-07-08,19,27,4,2,0.75
5471,255,2023-09-12,15,25,4,0,0.79
5472,68,2023-03-09,14,33,6,4,0.87
5473,616,2024-09-07,16,2,4,5,0.34
5474,336,2023-12-02,10,16,4,4,0.54
5475,671,2024-11-01,14,36,4,2,0.87
5476,821,2025-03-31,20,8,3,4,0.11
5477,874,2025-05-23,11,16,4,2,0.59
5478,300,2023-10-27,2,7,5,2,0.22
5479,357,2023-12-23,19,5,6,5,0.45
5480,256,2023-09-13,3,23,3,4,0.17
5481,1008,2025-10-04,4,8,3,4,0.37
5482,353,2023-12-19,11,3,7,1,0.65
5483,524,2024-06-07,13,35,7,5,0.75
5484,950,2025-08-07,18,36,4,2,0.55
5485,756,2025-01-25,18,36,3,3,0.45
5486,284,2023-10-11,19,15,8,0,0.37
5487,99,2023-04-09,12,30,3,1,0.83
5488,197,2023-07-16,1,15,4,5,0.26
5489,482,2024-04-26,6,29,6,2,0.65
5490,878,2025-05-27,3,4,3,5,0.21
5491,615,2024-09-06,17,34,7,1,0.82
5492,618,2024-09-09,3,23,4,1,0.33
5493,368,2024-01-03,1,35,3,5,0.4
5494,570,2024-07-23,3,28,8,5,0.25
5495,590,2024-08-12,4,31,8,0,0.85
5496,1066,2025-12-01,6,33,7,4,0.81
5497,422,2024-02-26,7,18,5,4,0.48
5498,836,2025-04-15,8,5,3,5,0.12
5499,545,2024-06-28,13,9,8,0,0.82
5500,71,2023-03-12,4,20,4,5,0.87
5501,768,2025-02-06,6,38,7,1,0.16
5502,307,2023-11-03,11,9,3,2,0.59
5503,377,2024-01-12,1,18,7,4,0.86
5504,655,2024-10-16,8,15,4,3,0.66
5505,678,2024-11-08,2,15,3,5,0.51
5506,399,2024-02-03,8,14,8,5,0.37
5507,221,2023-08-09,20,35,4,2,0.69
5508,182,2023-07-01,9,40,6,1,0.89
5509,307,2023-11-03,4,36,3,3,0.61
5510,522,2024-06-05,17,20,3,2,0.5
5511,1014,2025-10-10,7,11,8,0,0.23
5512,4,2023-01-04,10,17,7,3,0.79
5513,863,2025-05-12,5,25,3,5,0.41
5514,848,2025-04-27,10,29,6,1,0.72
5515,804,2025-03-14,12,23,7,5,0.38
5516,215,2023-08-03,20,9,7,3,0.2
5517,972,2025-08-29,6,25,5,0,0.63
5518,101,2023-04-11,1,23,3,4,0.54
5519,963,2025-08-20,3,2,5,4,0.22
5520,573,2024-07-26,7,1,8,5,0.76
5521,658,2024-10-19,11,38,6,4,0.34
5522,939,2025-07-27,12,6,3,0,0.45
5523,1087,2025-12-22,9,15,5,5,0.5
5524,226,2023-08-14,1,7,5,2,0.3
5525,105,2023-04-15,4,2,7,0,0.5
5526,772,2025-02-10,2,30,5,3,0.15
5527,429,2024-03-04,2,29,5,2,0.25
5528,434,2024-03-09,17,12,8,4,0.32
5529,1052,2025-11-17,2,34,3,5,0.39
5530,682,2024-11-12,4,30,3,0,0.3
5531,588,2024-08-10,11,36,7,1,0.48
5532,1093,2025-12-28,19,35,3,4,0.63
5533,866,2025-05-15,13,2,6,1,0.38
5534,746,2025-01-15,18,3,7,5,0.13
5535,864,2025-05-13,19,12,6,2,0.61
5536,368,2024-01-03,15,4,3,4,0.8
5537,251,2023-09-08,12,7,3,5,0.2
5538,859,2025-05-08,11,20,7,0,0.25
5539,856,2025-05-05,1,19,5,1,0.12
5540,561,2024-07-14,16,8,4,0,0.27
5541,294,2023-10-21,13,3,4,4,0.34
5542,919,2025-07-07,6,27,3,0,0.46
5543,433,2024-03-08,6,15,6,4,0.66
5544,59,2023-02-28,10,8,7,3,0.45
5545,969,2025-08-26,2,18,5,0,0.39
5546,836,2025-04-15,3,29,8,3,0.65
5547,199,2023-07-18,6,36,3,1,0.62
5548,215,2023-08-03,16,3,6,5,0.44
5549,898,2025-06-16,6,9,3,0,0.37
5550,472,2024-04-16,13,10,8,0,0.4
5551,247,2023-09-04,4,40,4,1,0.42
5552,382,2024-01-17,15,20,3,0,0.17
5553,991,2025-09-17,6,2,6,4,0.25
5554,927,2025-07-15,1,1,4,3,0.63
5555,560,2024-07-13,9,27,8,2,0.85
5556,1075,2025-12-10,12,4,8,4,0.17
5557,689,2024-11-19,11,37,3,2,0.2
5558,380,2024-01-15,13,32,4,1,0.18
5559,474,2024-04-18,1,18,8,1,0.3
5560,697,2024-11-27,19,14,7,0,0.73
5561,911,2025-06-29,4,15,6,4,0.77
5562,960,2025-08-17,5,4,6,5,0.81
5563,478,2024-04-22,17,19,7,2,0.73
5564,1004,2025-09-30,5,24,8,3,0.47
5565,926,2025-07-14,19,30,8,5,0.55
5566,707,2024-12-07,3,13,6,4,0.65
5567,854,2025-05-03,11,11,6,5,0.3
5568,1017,2025-10-13,2,28,3,1,0.54
5569,754,2025-01-23,14,11,5,4,0.51
5570,503,2024-05-17,6,1,3,3,0.71
5571,817,2025-03-27,19,4,7,4,0.29
5572,588,2024-08-10,1,38,7,0,0.84
5573,708,2024-12-08,7,34,5,5,0.41
5574,1068,2025-12-03,2,12,3,3,0.5
5575,207,2023-07-26,19,24,3,2,0.37
5576,151,2023-05-31,1,37,3,1,0.19
5577,668,2024-10-29,9,32,4,4,0.24
5578,528,2024-06-11,17,19,8,3,0.89
5579,165,2023-06-14,10,29,4,0,0.38
5580,917,2025-07-05,6,38,3,0,0.19
5581,1010,2025-10-06,3,29,4,2,0.46
5582,37,2023-02-06,20,19,3,1,0.21
5583,333,2023-11-29,15,20,7,0,0.59
5584,403,2024-02-07,20,3,3,1,0.12
5585,414,2024-02-18,6,40,4,3,0.55
5586,45,2023-02-14,3,5,5,4,0.65
5587,206,2023-07-25,10,23,7,2,0.16
5588,62,2023-03-03,12,5,6,0,0.22
5589,420,2024-02-24,1,30,5,4,0.72
5590,868,2025-05-17,16,32,5,0,0.44
5591,820,2025-03-30,17,24,8,2,0.17
5592,19,2023-01-19,10,35,6,0,0.79
5593,365,2023-12-31,12,32,7,2,0.69
5594,1031,2025-10-27,19,22,8,4,0.25
5595,428,2024-03-03,8,21,6,3,0.38
5596,580,2024-08-02,8,28,7,2,0.55
5597,546,2024-06-29,10,34,7,3,0.12
5598,325,2023-11-21,10,16,8,1,0.49
5599,55,2023-02-24,18,11,7,4,0.37
5600,778,2025-02-16,10,33,5,2,0.84
5601,992,2025-09-18,7,38,7,4,0.28
5602,42,2023-02-11,4,19,8,5,0.42
5603,231,2023-08-19,1,28,6,3,0.23
5604,453,2024-03-28,11,29,5,3,0.2
5605,394,2024-01-29,19,37,7,4,0.32
5606,691,2024-11-21,5,3,4,4,0.75
5607,392,2024-01-27,8,18,4,5,0.4
5608,604,2024-08-26,2,18,7,3,0.25
5609,881,2025-05-30,2,12,4,5,0.11
5610,85,2023-03-26,14,18,3,5,0.54
5611,1054,2025-11-19,9,32,8,4,0.5
5612,49,2023-02-18,10,36,5,5,0.27
5613,69,2023-03-10,13,19,3,3,0.39
5614,1082,2025-12-17,1,4,5,1,0.33
5615,697,2024-11-27,14,11,6,3,0.67
5616,479,2024-04-23,2,3,4,5,0.39
5617,820,2025-03-30,4,27,4,0,0.48
5618,147,2023-05-27,19,16,8,3,0.89
5619,1016,2025-10-12,1,18,4,1,0.82
5620,609,2024-08-31,4,30,7,3,0.63
5621,446,2024-03-21,11,24,5,4,0.49
5622,221,2023-08-09,13,6,7,5,0.38
5623,95,2023-04-05,18,34,4,1,0.85
5624,262,2023-09-19,10,12,6,2,0.83
5625,897,2025-06-15,5,23,4,3,0.23
5626,1095,2025-12-30,1,36,8,4,0.3
5627,219,2023-08-07,14,40,7,2,0.41
5628,92,2023-04-02,16,15,4,2,0.47
5629,127,2023-05-07,18,16,3,2,0.53
5630,80,2023-03-21,3,14,3,0,0.13
5631,983,2025-09-09,3,15,7,5,0.15
5632,916,2025-07-04,4,12,3,4,0.48
5633,486,2024-04-30,7,35,5,0,0.83
5634,694,2024-11-24,13,25,8,4,0.69
5635,25,2023-01-25,9,14,5,4,0.53
5636,156,2023-06-05,3,2,8,5,0.12
5637,632,2024-09-23,17,18,8,1,0.15
5638,1081,2025-12-16,15,35,7,2,0.6
5639,19,2023-01-19,10,9,3,3,0.25
5640,237,2023-08-25,15,11,5,1,0.56
5641,277,2023-10-04,1,26,3,3,0.46
5642,745,2025-01-14,10,3,4,5,0.25
5643,552,2024-07-05,7,5,8,2,0.47
5644,639,2024-09-30,7,32,3,4,0.81
5645,237,2023-08-25,3,10,3,5,0.28
5646,998,2025-09-24,7,38,7,1,0.87
5647,55,2023-02-24,9,6,4,0,0.28
5648,684,2024-11-14,8,11,5,4,0.47
5649,109,2023-04-19,3,17,8,5,0.68
5650,373,2024-01-08,5,2,8,0,0.72
5651,973,2025-08-30,13,24,8,4,0.35
5652,201,2023-07-20,13,5,5,4,0.11
5653,849,2025-04-28,8,21,8,2,0.6
5654,509,2024-05-23,18,6,3,1,0.36
5655,275,2023-10-02,7,4,6,5,0.52
5656,211,2023-07-30,10,9,6,5,0.15
5657,504,2024-05-18,10,5,8,5,0.41
5658,703,2024-12-03,11,4,5,3,0.6
5659,42,2023-02-11,12,9,3,2,0.17
5660,315,2023-11-11,13,18,3,3,0.48
5661,788,2025-02-26,8,16,4,4,0.45
5662,329,2023-11-25,17,2,7,0,0.35
5663,1041,2025-11-06,14,29,6,3,0.89
5664,283,2023-10-10,17,36,8,0,0.88
5665,943,2025-07-31,19,12,3,3,0.49
5666,258,2023-09-15,16,37,5,0,0.25
5667,575,2024-07-28,9,34,6,2,0.47
5668,574,2024-07-27,20,35,7,3,0.78
5669,612,2024-09-03,10,40,3,2,0.38
5670,1043,2025-11-08,9,6,6,2,0.37
5671,837,2025-04-16,1,37,3,0,0.75
5672,423,2024-02-27,3,36,8,3,0.6
5673,758,2025-01-27,11,20,7,3,0.42
5674,763,2025-02-01,7,16,4,1,0.51
5675,424,2024-02-28,18,8,6,0,0.58
5676,429,2024-03-04,13,22,7,3,0.23
5677,204,2023-07-23,18,5,4,4,0.48
5678,196,2023-07-15,16,5,4,1,0.52
5679,728,2024-12-28,16,11,7,3,0.9
5680,285,2023-10-12,10,19,5,0,0.3
5681,196,2023-07-15,9,39,7,5,0.3
5682,307,2023-11-03,8,17,3,4,0.71
5683,14,2023-01-14,19,37,5,3,0.37
5684,1081,2025-12-16,3,38,4,2,0.14
5685,723,2024-12-23,9,18,6,2,0.87
5686,780,2025-02-18,2,9,4,4,0.13
5687,529,2024-06-12,19,17,6,4,0.84
5688,798,2025-03-08,8,33,6,4,0.75
5689,344,2023-12-10,18,20,7,4,0.59
5690,209,2023-07-28,8,18,7,0,0.81
5691,641,2024-10-02,5,24,4,2,0.26
5692,252,2023-09-09,6,13,7,3,0.25
5693,271,2023-09-28,10,40,4,3,0.46
5694,920,2025-07-08,15,28,7,2,0.9
5695,419,2024-02-23,4,3,7,3,0.11
5696,795,2025-03-05,3,36,6,5,0.21
5697,725,2024-12-25,9,11,5,2,0.68
5698,433,2024-03-08,16,39,7,5,0.31
5699,109,2023-04-19,16,21,8,5,0.54
5700,641,2024-10-02,15,37,8,1,0.67
5701,1071,2025-12-06,9,2,8,2,0.77
5702,379,2024-01-14,17,6,7,3,0.55
5703,958,2025-08-15,12,5,4,1,0.18
5704,103,2023-04-13,8,32,6,3,0.66
5705,892,2025-06-10,14,37,8,0,0.5
5706,854,2025-05-03,18,40,6,5,0.66
5707,1051,2025-11-16,12,11,5,3,0.15
5708,530,2024-06-13,14,17,5,1,0.1
5709,679,2024-11-09,20,14,5,2,0.83
5710,989,2025-09-15,5,2,7,3,0.55
5711,428,2024-03-03,1,39,4,2,0.24
5712,822,2025-04-01,13,18,8,3,0.66
5713,932,2025-07-20,14,33,3,4,0.67
5714,1062,2025-11-27,2,30,8,5,0.83
5715,511,2024-05-25,16,15,8,3,0.71
5716,393,2024-01-28,5,29,4,5,0.77
5717,713,2024-12-13,1,26,6,4,0.77
5718,494,2024-05-08,12,1,5,3,0.33
5719,547,2024-06-30,19,17,3,3,0.52
5720,594,2024-08-16,10,39,6,4,0.13
5721,389,2024-01-24,12,2,5,5,0.13
5722,158,2023-06-07,19,15,8,5,0.8
5723,1028,2025-10-24,16,22,3,0,0.14
5724,167,2023-06-16,17,20,4,2,0.54
5725,960,2025-08-17,13,29,8,1,0.84
5726,409,2024-02-13,7,25,6,5,0.26
5727,194,2023-07-13,3,24,7,5,0.45
5728,235,2023-08-23,5,34,8,3,0.62
5729,718,2024-12-18,4,21,3,1,0.55
5730,816,2025-03-26,15,2,3,0,0.39
5731,404,2024-02-08,17,16,8,3,0.73
5732,893,2025-06-11,12,40,8,4,0.43
5733,678,2024-11-08,14,21,4,4,0.41
5734,68,2023-03-09,4,37,4,3,0.12
5735,88,2023-03-29,17,8,6,4,0.79
5736,217,2023-08-05,11,14,7,0,0.9
5737,1,2023-01-01,6,22,5,2,0.69
5738,140,2023-05-20,4,18,8,2,0.88
5739,618,2024-09-09,13,5,3,0,0.5
5740,133,2023-05-13,20,30,3,4,0.57
5741,178,2023-06-27,15,31,6,2,0.81
5742,810,2025-03-20,18,9,5,4,0.52
5743,380,2024-01-15,17,31,5,4,0.16
5744,908,2025-06-26,19,31,8,1,0.69
5745,658,2024-10-19,10,9,5,5,0.21
5746,450,2024-03-25,5,37,6,2,0.37
5747,586,2024-08-08,12,6,3,4,0.78
5748,463,2024-04-07,15,26,4,1,0.32
5749,990,2025-09-16,4,10,3,0,0.85
5750,122,2023-05-02,8,6,4,5,0.75
5751,17,2023-01-17,20,33,4,2,0.87
5752,327,2023-11-23,17,30,6,0,0.18
5753,318,2023-11-14,6,40,8,0,0.34
5754,809,2025-03-19,16,24,5,5,0.73
5755,503,2024-05-17,5,28,8,5,0.64
5756,119,2023-04-29,14,38,6,3,0.71
5757,710,2024-12-10,2,29,8,2,0.8
5758,45,2023-02-14,17,15,8,0,0.32
5759,314,2023-11-10,6,8,4,5,0.88
5760,418,2024-02-22,11,23,3,0,0.71
5761,556,2024-07-09,2,9,4,0,0.86
5762,326,2023-11-22,1,11,6,4,0.19
5763,515,2024-05-29,5,6,8,2,0.55
5764,214,2023-08-02,8,12,8,2,0.75
5765,74,2023-03-15,4,34,3,2,0.17
5766,509,2024-05-23,19,21,5,2,0.49
5767,332,2023-11-28,5,32,6,2,0.74
5768,688,2024-11-18,5,36,8,0,0.14
5769,657,2024-10-18,16,25,8,1,0.67
5770,1028,2025-10-24,18,35,7,3,0.87
5771,600,2024-08-22,11,34,8,2,0.14
5772,1076,2025-12-11,17,19,4,4,0.83
5773,325,2023-11-21,3,37,5,1,0.44
5774,992,2025-09-18,18,17,5,4,0.12
5775,717,2024-12-17,4,16,8,0,0.38
5776,723,2024-12-23,19,16,3,5,0.34
5777,277,2023-10-04,9,4,6,3,0.3
